ka,kb,alpha,wind_speed,wind_direction,yaw,turbulence_intensity,num_turbines,power
0.12844097581794167,0.29445640849605326,0.14314588703256773,8.46430617576531,279.53311773307195,23.20432339640009,0.06,3,5039068.926310598
0.2731558166787941,0.1963781199238815,0.13439733527846465,12.766041591677586,250.46042061910893,15.181929570633883,0.06,3,15000000.0
0.2755839450810786,0.33362247130318967,0.1786344762428826,13.30988587996498,289.2272667316056,6.154185141451773,0.06,3,15000000.0
0.13009524670327707,0.4065834104399688,0.1590977472718732,8.31535349868611,267.7205504935974,10.66070454000198,0.06,3,2932033.408135942
0.2512235400499817,0.2110291767290877,0.10423557825027263,8.287872603698373,277.73362242571324,3.0507294702721124,0.06,3,4530620.4341635145
0.2987281756244111,0.20376219431095063,0.11810865568944134,12.191454704836886,286.5925341278642,-7.465360798480491,0.06,3,15000000.0
0.12227694443628045,0.3796049297013727,0.128866761242202,4.883702331826087,257.7160583983746,-7.109599621604589,0.06,3,1016646.2562952428
0.2935482923092822,0.44917207750576593,0.1889561566946072,5.343620595187879,286.75731255969464,6.794081352420561,0.06,3,1496858.0670639502
0.26699510862736225,0.3573222881631313,0.13300159241707296,6.402979383711329,273.33107957594996,1.6133656650566097,0.06,3,1498047.5506729132
0.21381423068385277,0.32790064926577833,0.15866806089126012,6.581027676587512,260.4039384325558,-19.04955060951286,0.06,3,2449051.5001049
0.19130057725655775,0.27119702661167944,0.16355178840234946,12.609581929813496,258.56702549141886,11.004810060288628,0.06,3,15000000.0
0.21175318291956893,0.44526738479867817,0.19771111704762662,6.768633149547042,283.5000949874456,-15.331097600095106,0.06,3,2637711.9328282406
0.12871413628528816,0.4718883919837999,0.15754933572723315,9.797805066884056,266.0433057595758,5.6617550809216155,0.06,3,5502346.854749648
0.2496855964118855,0.186924715714706,0.1406960743733697,13.354437826995708,258.6556011800725,-16.917629411143366,0.06,3,15000000.0
0.1378377230827918,0.1813423018730648,0.18985324871452003,10.876099466158385,272.7057629166437,-16.699543766970166,0.06,3,6492926.245069799
0.24506664552517507,0.4179764498234029,0.11864121117714847,12.95394894811924,252.3005005201007,-5.094357650841536,0.06,3,15000000.0
0.13958694979700806,0.1649714740676246,0.13700855110465462,13.30938313812219,277.3871940061194,-15.52334946642926,0.06,3,14955352.838564973
0.27588824508816584,0.2780520002360161,0.19981445783698557,12.283097838441098,275.0544063443497,18.69859816904529,0.06,3,12882999.518049987
0.1724415339141741,0.3569941356064534,0.14735944866401993,12.801642736889484,252.7872127228364,-13.627360039674796,0.06,3,15000000.0
0.28582214665178357,0.22891259371824543,0.150480012656109,10.659412641175065,262.75742322136466,-12.403580584910856,0.06,3,9761221.38012077
0.17747865525085293,0.4787305203747261,0.15534773823615225,11.693306394860215,282.61941985449124,-13.304807565393318,0.06,3,13824653.660592135
0.27179868024644743,0.42987608436557323,0.12147029814643404,7.83961878656403,283.11617341242965,15.833520993630485,0.06,3,4523692.9883669885
0.26772513295632366,0.21270386900086727,0.17361129313590684,10.271880493216784,259.9401346659316,-6.586226581699794,0.06,3,9658264.736791348
0.24592177570779297,0.15981136389835904,0.120753561144005,8.945858493923955,260.3809372016893,-6.001475273840484,0.06,3,6289099.581922159
0.19101935904410935,0.12732627152235262,0.14151584757544233,13.387762376777754,276.4546797212024,-10.927999341000966,0.06,3,14780668.276690662
0.18968569959914258,0.186886019236327,0.1255377535737739,7.007439558171679,266.65703278404567,-11.3823746340442,0.06,3,2193702.2498528208
0.23356962352685454,0.4045868120911553,0.1919136379092709,13.020579362813395,272.6800610796448,20.158766770161783,0.06,3,12759661.351159804
0.2673600214130564,0.14623570471789,0.1673398837562012,13.428606175145646,262.144029385775,-6.18975372969634,0.06,3,15000000.0
0.10999036575998916,0.43150206456150264,0.1451436677589539,11.603909405056227,284.5114852150888,12.454419887026841,0.06,3,14903007.849075563
0.10802811492577405,0.20719760777889845,0.11985921068304903,13.100205905990952,274.3732763123227,2.8259443454671906,0.06,3,13244205.385819474
0.2716405452239971,0.2782980624985015,0.19723947003408152,5.388460488596018,251.81340384058956,2.5701949979163974,0.06,3,1556298.4038387067
0.1466445030421846,0.48160385475711837,0.13319322668546346,11.310459255083078,281.08391414710786,13.507922920401633,0.06,3,13187128.673706658
0.22336619240850755,0.29047618032709216,0.13948304718403481,12.984681877120993,255.90698760449456,-20.911309738821377,0.06,3,15000000.0
0.1519595852909638,0.22280823554778484,0.1848115541897636,13.079560460305668,250.1867731588892,-17.161178788291764,0.06,3,15000000.0
0.11399061043932812,0.29158282512117734,0.16917713710705995,9.742537151122608,274.9574170122907,-5.908555378302932,0.06,3,5754932.315197353
0.21985397087780695,0.27195827207922324,0.10853106822708654,5.213502560522215,289.1379979962286,-4.3303434604003215,0.06,3,1381906.9399066067
0.2605980806750312,0.27046296944964415,0.10152021582099174,13.769735531362931,280.1691571211545,15.311973171627374,0.06,3,15000000.0
0.24920369437824447,0.14352959652769642,0.14334051494570774,4.196021769687654,256.8304893729409,-2.893688049507026,0.06,3,570425.4709882602
0.26775362691609034,0.19809827919633274,0.15738035156460775,12.5282757290673,275.3952001223178,-5.171946843418529,0.06,3,12063873.490160923
0.22382119402958614,0.3170622231531772,0.11022254234869436,6.857357128921237,264.61524058050924,9.131971074673405,0.06,3,1893063.0260874052
0.27912084292082007,0.33026321212773674,0.11594717735473746,9.25739603358893,287.92012764543796,-5.5527909751173885,0.06,3,8018180.717591839
0.15388784386589777,0.20655317998224576,0.1463943023358809,4.188103791579309,263.10946278342027,12.897720300309857,0.06,3,331663.1826668442
0.24653674981855359,0.24168735584127804,0.12407900593994393,10.9782306155968,253.50110220359156,-14.380842701819052,0.06,3,12682691.25756947
0.10204869627723051,0.13169846305389732,0.16824671006961317,5.418571112711369,251.20543552475846,-5.53560297283357,0.06,3,1591610.3224590267
0.19384970560136355,0.45411001458418915,0.1677649251767835,10.906841070230064,254.21111683410592,6.515094419463679,0.06,3,12643971.989012092
0.2940625645619066,0.38488827331769143,0.1209211628711938,8.005599405439103,277.5444458106322,5.29071576820383,0.06,3,4085926.2815006375
0.25338481944542124,0.420735662070812,0.11804923197285279,11.381804588895468,261.231913903497,-11.293729953716374,0.06,3,12560901.265861655
0.27153324644667903,0.4829518504069378,0.12035823911372269,11.57632565269248,275.44801261277536,-12.187056427011289,0.06,3,9597585.306607831
0.28564371841834735,0.27632046886615375,0.106294718763502,5.0884902021327285,263.04927200392115,19.222144176068547,0.06,3,609184.7226621242
0.12677236079969814,0.42501209886792896,0.1187281094354177,8.286403062823158,288.1382519240306,-3.4100970626790126,0.06,3,5821200.37572319
0.19321316852564743,0.2404882800341751,0.17066896755626876,5.269667736555071,276.92075567398734,-7.857947465902742,0.06,3,868611.9249383169
0.1955916922153747,0.332892218031944,0.17917666445086672,5.043192476011779,289.46795086892223,-16.186271091452742,0.06,3,1125508.9691008604
0.1424681806090458,0.35422733083134256,0.1608147841705477,5.918568282698892,274.2647431197831,4.231331957584594,0.06,3,1264064.449265836
0.13093176054668187,0.1172356805757314,0.16233459792622051,10.268766636263784,284.80727428359717,-11.72775368095787,0.06,3,10025050.556698339
0.11746840086582998,0.15886181742231634,0.1744374150291011,12.896436062557827,258.86147341674183,-24.318074393763823,0.06,3,15000000.0
0.27298066454758385,0.17367246476159515,0.10864506053098139,12.597069234676587,250.48647836050637,6.941690024881475,0.06,3,15000000.0
0.11004289520615906,0.22602389910983517,0.15289458558514085,12.875741269437501,272.0545518587878,-9.043416096387457,0.06,3,10516201.180045255
0.17187705117676133,0.40725055738005395,0.14401328878638023,7.315234474977748,275.1781073120464,9.093585504499407,0.06,3,2780552.8890464106
0.23791605181535447,0.4810386567987408,0.12556256457105744,11.770110077280963,270.7464854310692,6.716322421842641,0.06,3,8800955.736574097
0.14534884170625814,0.4366128199920345,0.16081448180628455,11.877669421446969,287.11866538954393,-3.578672321983878,0.06,3,15000000.0
0.2969694404805917,0.35926774581923177,0.17462175733982627,7.644081606246572,273.97550541577243,22.20984071071212,0.06,3,3032494.2654062947
0.21825289697603073,0.4660018516231561,0.15131260417668546,8.2733489688486,268.02558567794324,14.741326463768523,0.06,3,2809659.661012111
0.18232236526421536,0.4300461108701898,0.18608240031208712,11.891736240144882,283.0214834570741,-19.833526047655965,0.06,3,14031935.882597
0.10551874075513178,0.11748420092199847,0.11638495661775076,10.528689555859307,264.5235759568343,-9.986343953126585,0.06,3,8568836.050777245
0.17768497470247233,0.3516613154632534,0.12636836345063118,5.0991639007694225,256.08153672217196,19.53347745971096,0.06,3,968496.1166057907
0.18594597023618667,0.2995861703624982,0.19885917877601925,8.389116776992152,252.6023801535958,1.0086980395081935,0.06,3,6056812.522814652
0.10627391173530328,0.11936841243440388,0.14811448767594962,12.599167327555588,285.20039594705435,5.609840215101247,0.06,3,15000000.0
0.22950905034401933,0.3100654319287358,0.121395041215303,7.923421646197477,252.39920354905507,20.532566023099097,0.06,3,4422799.647094505
0.21598218650461073,0.33208047148659753,0.14957502246424756,4.079995525572871,281.5820640215405,-3.089772845818073,0.06,3,464720.16617528495
0.27782324138112807,0.31340077889687284,0.1635674185064015,10.054550588528386,273.8487930442561,7.379985711151016,0.06,3,6665433.4138639625
0.2371553856406084,0.1151923871842307,0.16224623983880135,4.723495399255931,285.34981002091325,2.225170531495352,0.06,3,973696.5039151916
0.254498075544279,0.42317754255777146,0.11654179110135032,8.069371898560574,254.7409559454407,-24.30901828690642,0.06,3,4530011.00152621
0.1303954055334573,0.1512335829264529,0.18114837193705907,6.35156661591315,271.1445586365235,10.132600592714885,0.06,3,1348415.0873954408
0.11627338752785149,0.35698174502379476,0.17796568193125892,13.028072760388717,259.71713147319565,10.646924477871645,0.06,3,15000000.0
0.1380077163734326,0.14473643343415873,0.15037482403022046,12.913552718854243,266.2536684788668,-18.50403935736402,0.06,3,13299397.402935812
0.21423908802201144,0.12222032111387714,0.15907033583486577,13.32433911061344,286.6645536052837,9.123559543877569,0.06,3,15000000.0
0.2284424934284202,0.16927493664948035,0.14117543471132746,5.345371329997045,286.6213463770204,-10.026498987388626,0.06,3,1408461.6720963481
0.164266380377108,0.386421869289072,0.16182324690660727,4.786336677756328,261.7445973061656,-23.10334671344711,0.06,3,798744.5696662642
0.2508016480359697,0.2535871270943203,0.16892108368703093,13.83861448070824,267.4301642224758,-18.104312593159378,0.06,3,14542685.160734871
0.2711127144327643,0.14738350291127497,0.18929616817907305,7.544738096565823,259.4958298990115,-16.750894958200487,0.06,3,3827969.5110191214
0.2731815949600953,0.10923824494559514,0.1872498652568653,5.870866707132164,267.09452036743096,-19.204695795057436,0.06,3,1237042.2150433366
0.27447484290618496,0.4491797731355154,0.1579348371507625,13.494877063124992,263.2827290841133,-6.301146320221029,0.06,3,15000000.0
0.2807541304540217,0.3561351391785119,0.11462269253702057,11.953613407430428,258.81395800640195,-22.867972709889884,0.06,3,14544106.48630999
0.29874473935964846,0.14165923137394337,0.10698707620539186,13.49213468627985,289.618752231067,21.618519508485385,0.06,3,15000000.0
0.297519490321978,0.4512159954400926,0.15208046760536825,10.148008593022748,286.28251704171873,24.607396692752577,0.06,3,9023135.861524897
0.14051546130395695,0.28592632084983166,0.15999902509819924,5.8062771769704264,280.74766782731587,16.379084811262366,0.06,3,1733126.0875691944
0.1467530186414115,0.461087472056889,0.12727313934951393,9.645798487891877,288.1830118805742,-2.6884730871851223,0.06,3,9179965.904675169
0.2562884290410144,0.22131253434471373,0.17283018066889597,6.517448604798994,254.5645923643974,21.120589913882863,0.06,3,2297682.1785550956
0.28662312591282163,0.3810478806972133,0.17320595986673884,6.565751169830985,261.9673560801857,-7.064973378006201,0.06,3,2303745.0602652966
0.1559659658389289,0.46091844962541323,0.1045940210715568,7.316410912873906,250.94628926912563,1.795406477830308,0.06,3,4007118.7512297463
0.12047626497284865,0.40178512048864373,0.17566244926010144,10.05300844312885,280.17088076419674,-10.796212083447049,0.06,3,8079653.821268488
0.2346470489741984,0.32795540227789405,0.14493421852216298,10.468273941610219,253.38520026765087,18.575864903149352,0.06,3,10256507.894559184
0.2238246666439975,0.147801757688157,0.17134853801167707,13.862662328683049,261.49120767248036,19.563762754243296,0.06,3,15000000.0
0.17704444804437616,0.24033157168686214,0.11671046467022611,13.789548559840386,276.1014133444549,-9.763242433853852,0.06,3,15000000.0
0.22862307541114232,0.46527375087684614,0.11116493842248186,6.122346880219808,264.03355199021445,-13.608208569560087,0.06,3,1681369.252597426
0.2250183176876457,0.23336940719096946,0.1238328513621551,7.010373896017508,274.55928744329145,-15.379327394718933,0.06,3,1764102.7708403768
0.24126799020212045,0.24221232269289308,0.11822320142731443,12.343278176232504,259.79870275699557,6.24647281305189,0.06,3,14957789.16211936
0.2278459600031786,0.13348576561201622,0.1271797155331518,10.255667080029905,275.7405827120406,11.096793721267096,0.06,3,8072676.3005683655
0.27899400337957014,0.3706426139651391,0.17517098522606173,5.694544635540166,268.98235451721183,21.523603447948,0.06,3,825814.2999867636
0.22304496777318383,0.11731725471964834,0.11738257869810258,9.998820462088242,276.0133995732488,3.1691788723027803,0.06,3,7279101.1571162855
0.2901520660908691,0.17134182942910758,0.1558900414145465,10.685962961351866,287.8041260284989,-14.958757132000144,0.06,3,11507053.441753518
0.15784243538668027,0.3184077068914988,0.17540786851990914,13.962205415683187,253.11051466563868,8.369454548531447,0.06,3,15000000.0
0.12661358248772453,0.1703770179146336,0.18701188367980698,7.730239729440066,277.42536238766985,-10.422548898898631,0.06,3,3140767.628846444
